individual,lifetime_reproduction,ImmGeneticAncestry,sex,ShotOrNot
4523,0,0.619140625,Male,DeadNotShot
4524,0,0.3125,Male,Living
4525,0,0.03125,Male,DeadNotShot
4526,0,1,Female,DeadNotShot
4527,0,1,Female,DeadNotShot
4528,0,1,Female,DeadNotShot
4529,0,1,Female,DeadNotShot
4530,0,1,Male,DeadNotShot
4531,0,0.1875,Female,DeadNotShot
4532,0,0.70703125,Male,Living
4533,0,1,Male,DeadNotShot
4534,0,1,Male,DeadNotShot
4535,0,1,Male,DeadNotShot
4536,0,1,Male,DeadNotShot
4537,0,1,Male,DeadNotShot
4538,0,1,Male,DeadNotShot
4539,0,1,Male,DeadNotShot
4540,0,1,Male,DeadNotShot
4541,0,1,Male,DeadNotShot
4542,0,1,Male,DeadNotShot
4543,0,1,Male,DeadNotShot
4544,0,1,Male,DeadNotShot
4545,0,1,Male,DeadNotShot
4546,0,1,Male,DeadNotShot
4547,0,1,Male,DeadNotShot
4548,0,1,Male,DeadNotShot
4549,0,1,Male,DeadNotShot
4550,0,1,Male,DeadNotShot
4551,0,1,Male,DeadNotShot
4552,0,1,Male,DeadNotShot
4553,0,1,Male,DeadNotShot
4554,0,1,Male,DeadNotShot
4555,0,1,Male,DeadNotShot
4556,0,1,Male,DeadNotShot
4557,0,1,Male,DeadNotShot
4558,0,1,Male,DeadNotShot
4559,0,1,Male,DeadNotShot
4560,0,0,Male,DeadNotShot
4561,0,1,Male,DeadNotShot
4562,0,1,Male,DeadNotShot
4563,0,1,Male,DeadNotShot
4564,0,1,Male,DeadNotShot
4565,0,1,Male,DeadNotShot
4566,0,1,Male,DeadNotShot
4567,0,1,Male,DeadNotShot
4568,0,1,Male,DeadNotShot
4569,0,1,Male,DeadNotShot
4570,0,1,Male,DeadNotShot
4571,0,1,Male,DeadNotShot
4572,0,1,Male,DeadNotShot
4573,0,1,Male,DeadNotShot
4574,0,1,Male,DeadNotShot
4575,0,1,Male,DeadNotShot
4576,0,1,Male,DeadNotShot
4577,0,1,Male,DeadNotShot
4578,0,1,Male,DeadNotShot
4579,0,1,Male,DeadNotShot
4580,0,1,Male,DeadNotShot
4581,0,1,Male,DeadNotShot
4582,0,1,Male,DeadNotShot
4583,0,1,Male,DeadNotShot
4584,0,1,Male,DeadNotShot
4585,0,1,Male,DeadNotShot
4586,0,1,Male,DeadNotShot
4587,0,1,Male,DeadNotShot
4588,0,1,Male,DeadNotShot
4589,0,1,Male,DeadNotShot
4590,0,1,Male,DeadNotShot
4591,0,1,Male,DeadNotShot
4592,0,1,Male,DeadNotShot
4593,0,1,Male,DeadNotShot
4594,0,1,Male,DeadNotShot
4595,0,1,Male,DeadNotShot
4596,0,1,Male,DeadNotShot
4597,0,1,Male,DeadNotShot
4598,0,1,Male,DeadNotShot
4599,0,1,Male,DeadNotShot
4600,0,1,Male,DeadNotShot
4601,0,1,Male,DeadNotShot
4602,0,1,Male,DeadNotShot
4603,0,1,Male,DeadNotShot
4604,0,1,Male,DeadNotShot
4605,0,1,Male,DeadNotShot
4606,0,1,Male,DeadNotShot
4607,0,1,Male,DeadNotShot
4608,0,1,Male,DeadNotShot
4609,0,1,Male,DeadNotShot
4610,0,1,Male,DeadNotShot
4611,0,1,Male,DeadNotShot
4612,0,1,Male,DeadNotShot
4613,0,1,Male,DeadNotShot
4614,0,1,Male,DeadNotShot
4615,0,1,Male,DeadNotShot
4616,0,1,Male,DeadNotShot
4617,0,1,Male,DeadNotShot
4618,0,1,Male,DeadNotShot
4619,2,1,Female,DeadNotShot
4620,6,0.5,Male,DeadNotShot
4621,10,0,Male,DeadNotShot
4622,0,0.1875,Female,DeadNotShot
4623,0,0.5,Male,Shot
4624,0,0.5234375,Female,DeadNotShot
4625,6,0.6875,Female,DeadNotShot
4626,2,0.5,Female,DeadNotShot
4627,10,0.5,Female,DeadNotShot
4628,6,0,Male,DeadNotShot
4629,7,0,Female,DeadNotShot
4630,0,0,Male,Shot
4631,2,0.5,Male,DeadNotShot
4632,0,0,Female,DeadNotShot
4633,0,0,Male,DeadNotShot
4634,6,0.6171875,Female,Living
4635,0,0.2734375,Male,Shot
4636,0,0.2109375,Female,Shot
4637,0,0.7109375,Male,Shot
4638,0,0.734375,Female,DeadNotShot
4639,4,0.421875,Female,DeadNotShot
4640,0,0.421875,Male,DeadNotShot
4641,0,0.390625,Male,Shot
4642,0,0.390625,Male,DeadNotShot
4643,0,0.640625,Female,DeadNotShot
4644,0,0,Male,DeadNotShot
4645,0,0,Male,Shot
4646,8,0,Female,DeadNotShot
4647,1,0,Female,DeadNotShot
4648,11,0,Female,DeadNotShot
4649,6,0,Female,DeadNotShot
4650,0,0.5,Male,Shot
4651,15,0.5,Male,DeadNotShot
4652,0,0,Male,DeadNotShot
4653,0,0,Male,DeadNotShot
4654,11,0,Female,DeadNotShot
4655,0,1,Male,DeadNotShot
4656,0,0.71875,Male,DeadNotShot
4657,0,0.21875,Male,DeadNotShot
4658,0,0.71875,Female,DeadNotShot
4659,0,0.40625,Male,DeadNotShot
4660,0,0.36328125,Female,DeadNotShot
4661,25,1,Male,Living
4662,0,0.25,Male,DeadNotShot
4663,0,0.25,Male,DeadNotShot
4664,4,0.5,Female,DeadNotShot
4665,0,0.671875,Female,DeadNotShot
4666,0,0.59375,Male,DeadNotShot
4667,0,0.609375,Female,Living
4668,0,0.796875,Male,Living
4669,0,0.40625,Female,DeadNotShot
4670,0,0.78125,Female,DeadNotShot
4671,6,0.46875,Female,DeadNotShot
4672,4,0.78125,Female,Living
4673,0,0.4375,Female,DeadNotShot
4674,0,0.4375,Male,DeadNotShot
4675,2,0.53125,Male,DeadNotShot
4676,4,0.78125,Male,DeadNotShot
4677,10,0.78125,Male,DeadNotShot
